242
2
       0  0.000000000000e+00  1.000000000000e-06     1
       1  3.534291735289e-02  1.000000000000e-06     1
       2  7.068583470577e-02  1.000000000000e-06     1
       3  1.060287520587e-01  1.000000000000e-06     1
       4  1.413716694115e-01  1.000000000000e-06     1
       5  1.767145867644e-01  1.000000000000e-06     1
       6  2.120575041173e-01  1.000000000000e-06     1
       7  2.474004214702e-01  1.000000000000e-06     1
       8  2.827433388231e-01  1.000000000000e-06     1
       9  3.180862561760e-01  1.000000000000e-06     1
      10  3.534291735289e-01  1.000000000000e-06     1
      11  3.887720908817e-01  1.000000000000e-06     1
      12  4.241150082346e-01  1.000000000000e-06     1
      13  4.594579255875e-01  1.000000000000e-06     1
      14  4.948008429404e-01  1.000000000000e-06     1
      15  5.301437602933e-01  1.000000000000e-06     1
      16  5.654866776462e-01  1.000000000000e-06     1
      17  6.008295949990e-01  1.000000000000e-06     1
      18  6.361725123519e-01  1.000000000000e-06     1
      19  6.715154297048e-01  1.000000000000e-06     1
      20  7.068583470577e-01  1.000000000000e-06     1
      21  7.382742735936e-01  1.000000000000e-06     1
      22  7.696902001295e-01  1.000000000000e-06     1
      23  8.011061266654e-01  1.000000000000e-06     1
      24  8.325220532013e-01  1.000000000000e-06     1
      25  8.639379797372e-01  1.000000000000e-06     1
      26  9.346238144430e-01  1.000000000000e-06     1
      27  1.005309649149e+00  1.000000000000e-06     1
      28  1.075995483855e+00  1.000000000000e-06     1
      29  1.146681318560e+00  1.000000000000e-06     1
      30  1.217367153266e+00  1.000000000000e-06     1
      31  1.288052987972e+00  1.000000000000e-06     1
      32  1.358738822678e+00  1.000000000000e-06     1
      33  1.429424657383e+00  1.000000000000e-06     1
      34  1.500110492089e+00  1.000000000000e-06     1
      35  1.570796326795e+00  1.000000000000e-06     1
      36  1.641482161501e+00  1.000000000000e-06     1
      37  1.712167996206e+00  1.000000000000e-06     1
      38  1.782853830912e+00  1.000000000000e-06     1
      39  1.853539665618e+00  1.000000000000e-06     1
      40  1.924225500324e+00  1.000000000000e-06     1
      41  1.994911335030e+00  1.000000000000e-06     1
      42  2.065597169735e+00  1.000000000000e-06     1
      43  2.136283004441e+00  1.000000000000e-06     1
      44  2.206968839147e+00  1.000000000000e-06     1
      45  2.277654673853e+00  1.000000000000e-06     1
      46  2.309070600388e+00  1.000000000000e-06     1
      47  2.340486526924e+00  1.000000000000e-06     1
      48  2.371902453460e+00  1.000000000000e-06     1
      49  2.403318379996e+00  1.000000000000e-06     1
      50  2.434734306532e+00  1.000000000000e-06     1
      51  2.505420141238e+00  1.000000000000e-06     1
      52  2.576105975944e+00  1.000000000000e-06     1
      53  2.646791810649e+00  1.000000000000e-06     1
      54  2.717477645355e+00  1.000000000000e-06     1
      55  2.788163480061e+00  1.000000000000e-06     1
      56  2.858849314767e+00  1.000000000000e-06     1
      57  2.929535149472e+00  1.000000000000e-06     1
      58  3.000220984178e+00  1.000000000000e-06     1
      59  3.070906818884e+00  1.000000000000e-06     1
      60  3.141592653590e+00  1.000000000000e-06     1
      61  3.212278488296e+00  1.000000000000e-06     1
      62  3.282964323001e+00  1.000000000000e-06     1
      63  3.353650157707e+00  1.000000000000e-06     1
      64  3.424335992413e+00  1.000000000000e-06     1
      65  3.495021827119e+00  1.000000000000e-06     1
      66  3.565707661824e+00  1.000000000000e-06     1
      67  3.636393496530e+00  1.000000000000e-06     1
      68  3.707079331236e+00  1.000000000000e-06     1
      69  3.777765165942e+00  1.000000000000e-06     1
      70  3.848451000647e+00  1.000000000000e-06     1
      71  3.879866927183e+00  1.000000000000e-06     1
      72  3.911282853719e+00  1.000000000000e-06     1
      73  3.942698780255e+00  1.000000000000e-06     1
      74  3.974114706791e+00  1.000000000000e-06     1
      75  4.005530633327e+00  1.000000000000e-06     1
      76  4.076216468033e+00  1.000000000000e-06     1
      77  4.146902302739e+00  1.000000000000e-06     1
      78  4.217588137444e+00  1.000000000000e-06     1
      79  4.288273972150e+00  1.000000000000e-06     1
      80  4.358959806856e+00  1.000000000000e-06     1
      81  4.429645641562e+00  1.000000000000e-06     1
      82  4.500331476267e+00  1.000000000000e-06     1
      83  4.571017310973e+00  1.000000000000e-06     1
      84  4.641703145679e+00  1.000000000000e-06     1
      85  4.712388980385e+00  1.000000000000e-06     1
      86  4.783074815090e+00  1.000000000000e-06     1
      87  4.853760649796e+00  1.000000000000e-06     1
      88  4.924446484502e+00  1.000000000000e-06     1
      89  4.995132319208e+00  1.000000000000e-06     1
      90  5.065818153914e+00  1.000000000000e-06     1
      91  5.136503988619e+00  1.000000000000e-06     1
      92  5.207189823325e+00  1.000000000000e-06     1
