# Generated: Wed Jan 28 14:37:51 2026
# Parameters: n_x=20, n_y=60, annular=1
242
2
    4346  0.000000000000e+00  1.766666666667e+01     1
    4387  0.000000000000e+00  1.783333333333e+01     1
    4428  0.000000000000e+00  1.800000000000e+01     1
    4469  0.000000000000e+00  1.816666666667e+01     1
    4510  0.000000000000e+00  1.833333333333e+01     1
    4551  0.000000000000e+00  1.850000000000e+01     1
    4592  0.000000000000e+00  1.866666666667e+01     1
    4633  0.000000000000e+00  1.883333333333e+01     1
    4674  0.000000000000e+00  1.900000000000e+01     1
    4715  0.000000000000e+00  1.916666666667e+01     1
    4756  0.000000000000e+00  1.933333333333e+01     1
    4797  0.000000000000e+00  1.950000000000e+01     1
    4838  0.000000000000e+00  1.966666666667e+01     1
    4879  0.000000000000e+00  1.983333333333e+01     1
    4920  0.000000000000e+00  2.000000000000e+01     1
      40  2.000000000000e+01  0.000000000000e+00     2
      81  2.000000000000e+01  1.666666666667e-01     2
     122  2.000000000000e+01  3.333333333333e-01     2
     163  2.000000000000e+01  5.000000000000e-01     2
     204  2.000000000000e+01  6.666666666667e-01     2
     245  2.000000000000e+01  8.333333333333e-01     2
     286  2.000000000000e+01  1.000000000000e+00     2
     327  2.000000000000e+01  1.166666666667e+00     2
     368  2.000000000000e+01  1.333333333333e+00     2
     409  2.000000000000e+01  1.500000000000e+00     2
     450  2.000000000000e+01  1.666666666667e+00     2
     491  2.000000000000e+01  1.833333333333e+00     2
     532  2.000000000000e+01  2.000000000000e+00     2
     573  2.000000000000e+01  2.166666666667e+00     2
     614  2.000000000000e+01  2.333333333333e+00     2
     655  2.000000000000e+01  2.500000000000e+00     2
     696  2.000000000000e+01  2.666666666667e+00     2
     737  2.000000000000e+01  2.833333333333e+00     2
     778  2.000000000000e+01  3.000000000000e+00     2
     819  2.000000000000e+01  3.166666666667e+00     2
     860  2.000000000000e+01  3.333333333333e+00     2
     901  2.000000000000e+01  3.500000000000e+00     2
     942  2.000000000000e+01  3.666666666667e+00     2
     983  2.000000000000e+01  3.833333333333e+00     2
    1024  2.000000000000e+01  4.000000000000e+00     2
    1065  2.000000000000e+01  4.166666666667e+00     2
    1106  2.000000000000e+01  4.333333333333e+00     2
    1147  2.000000000000e+01  4.500000000000e+00     2
    1188  2.000000000000e+01  4.666666666667e+00     2
    1229  2.000000000000e+01  4.833333333333e+00     2
    1270  2.000000000000e+01  5.000000000000e+00     2
    1311  2.000000000000e+01  5.166666666667e+00     2
    1352  2.000000000000e+01  5.333333333333e+00     2
    1393  2.000000000000e+01  5.500000000000e+00     2
    1434  2.000000000000e+01  5.666666666667e+00     2
    1475  2.000000000000e+01  5.833333333333e+00     2
    1516  2.000000000000e+01  6.000000000000e+00     2
    1557  2.000000000000e+01  6.166666666667e+00     2
    1598  2.000000000000e+01  6.333333333333e+00     2
    1639  2.000000000000e+01  6.500000000000e+00     2
    1680  2.000000000000e+01  6.666666666667e+00     2
    1721  2.000000000000e+01  6.833333333333e+00     2
    1762  2.000000000000e+01  7.000000000000e+00     2
    1803  2.000000000000e+01  7.166666666667e+00     2
    1844  2.000000000000e+01  7.333333333333e+00     2
    1885  2.000000000000e+01  7.500000000000e+00     2
    1926  2.000000000000e+01  7.666666666667e+00     2
    1967  2.000000000000e+01  7.833333333333e+00     2
    2008  2.000000000000e+01  8.000000000000e+00     2
    2049  2.000000000000e+01  8.166666666667e+00     2
    2090  2.000000000000e+01  8.333333333333e+00     2
    2131  2.000000000000e+01  8.500000000000e+00     2
    2172  2.000000000000e+01  8.666666666667e+00     2
    2213  2.000000000000e+01  8.833333333333e+00     2
    2254  2.000000000000e+01  9.000000000000e+00     2
    2295  2.000000000000e+01  9.166666666667e+00     2
    2336  2.000000000000e+01  9.333333333333e+00     2
    2377  2.000000000000e+01  9.500000000000e+00     2
    2418  2.000000000000e+01  9.666666666667e+00     2
    2459  2.000000000000e+01  9.833333333333e+00     2
    2500  2.000000000000e+01  1.000000000000e+01     2
    2541  2.000000000000e+01  1.016666666667e+01     2
    2582  2.000000000000e+01  1.033333333333e+01     2
    2623  2.000000000000e+01  1.050000000000e+01     2
    2664  2.000000000000e+01  1.066666666667e+01     2
    2705  2.000000000000e+01  1.083333333333e+01     2
    2746  2.000000000000e+01  1.100000000000e+01     2
    2787  2.000000000000e+01  1.116666666667e+01     2
    2828  2.000000000000e+01  1.133333333333e+01     2
    2869  2.000000000000e+01  1.150000000000e+01     2
    2910  2.000000000000e+01  1.166666666667e+01     2
    2951  2.000000000000e+01  1.183333333333e+01     2
    2992  2.000000000000e+01  1.200000000000e+01     2
    3033  2.000000000000e+01  1.216666666667e+01     2
    3074  2.000000000000e+01  1.233333333333e+01     2
    3115  2.000000000000e+01  1.250000000000e+01     2
    3156  2.000000000000e+01  1.266666666667e+01     2
    3197  2.000000000000e+01  1.283333333333e+01     2
    3238  2.000000000000e+01  1.300000000000e+01     2
    3279  2.000000000000e+01  1.316666666667e+01     2
    3320  2.000000000000e+01  1.333333333333e+01     2
    3361  2.000000000000e+01  1.350000000000e+01     2
    3402  2.000000000000e+01  1.366666666667e+01     2
    3443  2.000000000000e+01  1.383333333333e+01     2
    3484  2.000000000000e+01  1.400000000000e+01     2
    3525  2.000000000000e+01  1.416666666667e+01     2
    3566  2.000000000000e+01  1.433333333333e+01     2
    3607  2.000000000000e+01  1.450000000000e+01     2
    3648  2.000000000000e+01  1.466666666667e+01     2
    3689  2.000000000000e+01  1.483333333333e+01     2
    3730  2.000000000000e+01  1.500000000000e+01     2
    3771  2.000000000000e+01  1.516666666667e+01     2
    3812  2.000000000000e+01  1.533333333333e+01     2
    3853  2.000000000000e+01  1.550000000000e+01     2
    3894  2.000000000000e+01  1.566666666667e+01     2
    3935  2.000000000000e+01  1.583333333333e+01     2
    3976  2.000000000000e+01  1.600000000000e+01     2
    4017  2.000000000000e+01  1.616666666667e+01     2
    4058  2.000000000000e+01  1.633333333333e+01     2
    4099  2.000000000000e+01  1.650000000000e+01     2
    4140  2.000000000000e+01  1.666666666667e+01     2
    4181  2.000000000000e+01  1.683333333333e+01     2
    4222  2.000000000000e+01  1.700000000000e+01     2
    4263  2.000000000000e+01  1.716666666667e+01     2
    4304  2.000000000000e+01  1.733333333333e+01     2
    4345  2.000000000000e+01  1.750000000000e+01     2
    4386  2.000000000000e+01  1.766666666667e+01     2
    4427  2.000000000000e+01  1.783333333333e+01     2
    4468  2.000000000000e+01  1.800000000000e+01     2
    4509  2.000000000000e+01  1.816666666667e+01     2
    4550  2.000000000000e+01  1.833333333333e+01     2
    4591  2.000000000000e+01  1.850000000000e+01     2
    4632  2.000000000000e+01  1.866666666667e+01     2
    4673  2.000000000000e+01  1.883333333333e+01     2
    4714  2.000000000000e+01  1.900000000000e+01     2
    4755  2.000000000000e+01  1.916666666667e+01     2
    4796  2.000000000000e+01  1.933333333333e+01     2
    4837  2.000000000000e+01  1.950000000000e+01     2
    4878  2.000000000000e+01  1.966666666667e+01     2
    4919  2.000000000000e+01  1.983333333333e+01     2
    4960  2.000000000000e+01  2.000000000000e+01     2
