20726
       0  0.000000000000e+00  1.000000000000e-06
       1  1.767145867644e-02  1.000000000000e-06
       2  3.534291735289e-02  1.000000000000e-06
       3  5.301437602933e-02  1.000000000000e-06
       4  7.068583470577e-02  1.000000000000e-06
       5  8.835729338221e-02  1.000000000000e-06
       6  1.060287520587e-01  1.000000000000e-06
       7  1.237002107351e-01  1.000000000000e-06
       8  1.413716694115e-01  1.000000000000e-06
       9  1.590431280880e-01  1.000000000000e-06
      10  1.767145867644e-01  1.000000000000e-06
      11  1.943860454409e-01  1.000000000000e-06
      12  2.120575041173e-01  1.000000000000e-06
      13  2.297289627938e-01  1.000000000000e-06
      14  2.474004214702e-01  1.000000000000e-06
      15  2.650718801466e-01  1.000000000000e-06
      16  2.827433388231e-01  1.000000000000e-06
      17  3.004147974995e-01  1.000000000000e-06
      18  3.180862561760e-01  1.000000000000e-06
      19  3.357577148524e-01  1.000000000000e-06
      20  3.534291735289e-01  1.000000000000e-06
      21  3.711006322053e-01  1.000000000000e-06
      22  3.887720908817e-01  1.000000000000e-06
      23  4.064435495582e-01  1.000000000000e-06
      24  4.241150082346e-01  1.000000000000e-06
      25  4.417864669111e-01  1.000000000000e-06
      26  4.594579255875e-01  1.000000000000e-06
      27  4.771293842639e-01  1.000000000000e-06
      28  4.948008429404e-01  1.000000000000e-06
      29  5.124723016168e-01  1.000000000000e-06
      30  5.301437602933e-01  1.000000000000e-06
      31  5.478152189697e-01  1.000000000000e-06
      32  5.654866776462e-01  1.000000000000e-06
      33  5.831581363226e-01  1.000000000000e-06
      34  6.008295949990e-01  1.000000000000e-06
      35  6.185010536755e-01  1.000000000000e-06
      36  6.361725123519e-01  1.000000000000e-06
      37  6.538439710284e-01  1.000000000000e-06
      38  6.715154297048e-01  1.000000000000e-06
      39  6.891868883813e-01  1.000000000000e-06
      40  7.068583470577e-01  1.000000000000e-06
      41  7.225663103257e-01  1.000000000000e-06
      42  7.382742735936e-01  1.000000000000e-06
      43  7.539822368616e-01  1.000000000000e-06
      44  7.696902001295e-01  1.000000000000e-06
      45  7.853981633974e-01  1.000000000000e-06
      46  8.011061266654e-01  1.000000000000e-06
      47  8.168140899333e-01  1.000000000000e-06
      48  8.325220532013e-01  1.000000000000e-06
      49  8.482300164692e-01  1.000000000000e-06
      50  8.639379797372e-01  1.000000000000e-06
      51  8.992808970901e-01  1.000000000000e-06
      52  9.346238144430e-01  1.000000000000e-06
      53  9.699667317958e-01  1.000000000000e-06
      54  1.005309649149e+00  1.000000000000e-06
      55  1.040652566502e+00  1.000000000000e-06
      56  1.075995483855e+00  1.000000000000e-06
      57  1.111338401207e+00  1.000000000000e-06
      58  1.146681318560e+00  1.000000000000e-06
      59  1.182024235913e+00  1.000000000000e-06
      60  1.217367153266e+00  1.000000000000e-06
      61  1.252710070619e+00  1.000000000000e-06
      62  1.288052987972e+00  1.000000000000e-06
      63  1.323395905325e+00  1.000000000000e-06
      64  1.358738822678e+00  1.000000000000e-06
      65  1.394081740030e+00  1.000000000000e-06
      66  1.429424657383e+00  1.000000000000e-06
      67  1.464767574736e+00  1.000000000000e-06
      68  1.500110492089e+00  1.000000000000e-06
      69  1.535453409442e+00  1.000000000000e-06
